# LocalTime, JulianDay, AmbientC, PrimaryC, SecondaryC, M3C, BackplateC
2019-09-17 19:25:35.9, 2458744.601111, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:25:45.9, 2458744.601227, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:25:55.9, 2458744.601342, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:26:05.9, 2458744.601458, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:26:15.9, 2458744.601574, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:26:25.9, 2458744.601689, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:26:36.2, 2458744.601809, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:26:45.9, 2458744.601921, 14.7, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:26:55.9, 2458744.602037, 14.8, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:27:05.9, 2458744.602152, 14.8, 20.1, 16.0, 20.1, 19.3
2019-09-17 19:27:15.9, 2458744.602268, 14.8, 20.1, 16.0, 20.2, 19.3
2019-09-17 19:27:25.9, 2458744.602384, 14.8, 20.1, 16.0, 20.1, 19.3
2019-09-17 19:27:36.0, 2458744.602500, 14.8, 20.1, 16.0, 20.1, 19.3
2019-09-17 19:27:45.9, 2458744.602615, 14.8, 20.1, 16.0, 20.1, 19.3
2019-09-17 19:27:55.9, 2458744.602731, 14.8, 20.1, 16.0, 20.1, 19.3
2019-09-17 19:28:05.9, 2458744.602847, 14.8, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:28:16.0, 2458744.602963, 14.8, 20.1, 16.0, 20.1, 19.3
2019-09-17 19:28:26.4, 2458744.603083, 14.8, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:28:35.9, 2458744.603194, 14.8, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:28:45.9, 2458744.603310, 14.7, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:28:55.9, 2458744.603425, 14.8, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:29:05.9, 2458744.603541, 14.7, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:29:15.9, 2458744.603657, 14.7, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:29:25.9, 2458744.603773, 14.7, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:29:35.9, 2458744.603889, 14.8, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:29:45.9, 2458744.604004, 14.8, 20.1, 16.0, 20.1, 19.2
2019-09-17 19:29:55.9, 2458744.604120, 14.8, 20.0, 16.0, 20.1, 19.1
2019-09-17 19:30:05.9, 2458744.604236, 14.8, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:30:15.9, 2458744.604351, 14.8, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:30:25.9, 2458744.604467, 14.8, 20.0, 16.0, 20.1, 19.1
2019-09-17 19:30:35.9, 2458744.604583, 14.7, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:30:45.9, 2458744.604699, 14.7, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:30:55.9, 2458744.604815, 14.7, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:31:05.9, 2458744.604930, 14.7, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:31:15.9, 2458744.605046, 14.6, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:31:25.9, 2458744.605161, 14.7, 20.0, 15.9, 20.0, 19.1
2019-09-17 19:31:35.9, 2458744.605278, 14.6, 20.0, 15.8, 20.1, 19.1
2019-09-17 19:31:45.9, 2458744.605393, 14.6, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:31:55.9, 2458744.605509, 14.6, 20.0, 15.9, 20.1, 19.1
2019-09-17 19:32:05.9, 2458744.605624, 14.6, 20.0, 15.9, 20.0, 19.1
2019-09-17 19:32:15.9, 2458744.605741, 14.7, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:32:25.9, 2458744.605856, 14.6, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:32:35.9, 2458744.605972, 14.6, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:32:45.9, 2458744.606088, 14.6, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:32:55.9, 2458744.606203, 14.6, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:33:05.9, 2458744.606319, 14.6, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:33:15.9, 2458744.606435, 14.7, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:33:25.9, 2458744.606550, 14.7, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:33:36.0, 2458744.606667, 14.6, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:33:45.9, 2458744.606782, 14.6, 19.9, 15.8, 20.0, 19.1
2019-09-17 19:33:55.9, 2458744.606898, 14.7, 20.0, 15.8, 20.0, 19.1
2019-09-17 19:34:05.9, 2458744.607013, 14.7, 19.9, 15.8, 20.0, 19.1
2019-09-17 19:34:15.9, 2458744.607129, 14.8, 19.9, 15.8, 20.0, 19.1
2019-09-17 19:34:25.9, 2458744.607245, 14.8, 19.9, 15.8, 20.0, 19.1
2019-09-17 19:34:36.0, 2458744.607361, 14.8, 19.9, 15.8, 20.0, 19.0
2019-09-17 19:34:45.9, 2458744.607477, 14.8, 19.9, 15.8, 20.0, 19.1
2019-09-17 19:34:55.9, 2458744.607592, 14.8, 19.9, 15.8, 20.0, 19.0
2019-09-17 19:35:06.3, 2458744.607712, 14.8, 19.9, 15.8, 20.0, 19.0
2019-09-17 19:35:15.9, 2458744.607824, 14.8, 19.8, 15.8, 20.0, 19.0
2019-09-17 19:35:25.9, 2458744.607939, 14.8, 19.9, 15.8, 20.0, 19.1
2019-09-17 19:35:36.2, 2458744.608058, 14.8, 19.8, 15.8, 20.0, 19.0
2019-09-17 19:35:45.9, 2458744.608171, 14.8, 19.8, 15.8, 20.0, 19.0
2019-09-17 19:35:55.9, 2458744.608286, 14.9, 19.8, 15.8, 20.0, 19.1
2019-09-17 19:36:06.0, 2458744.608404, 14.9, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:36:15.9, 2458744.608518, 14.9, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:36:25.9, 2458744.608634, 14.9, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:36:35.9, 2458744.608749, 14.9, 19.8, 15.8, 20.0, 19.0
2019-09-17 19:36:45.9, 2458744.608865, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:36:55.9, 2458744.608981, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:37:05.9, 2458744.609097, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:37:15.9, 2458744.609212, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:37:25.9, 2458744.609328, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:37:35.9, 2458744.609444, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:37:45.9, 2458744.609560, 15.1, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:37:56.1, 2458744.609677, 15.0, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:38:05.9, 2458744.609791, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:38:15.9, 2458744.609907, 15.1, 19.8, 15.8, 19.9, 19.0
2019-09-17 19:38:25.9, 2458744.610023, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:38:35.9, 2458744.610139, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:38:45.9, 2458744.610254, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:38:55.9, 2458744.610370, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:39:05.9, 2458744.610486, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:39:15.9, 2458744.610601, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:39:25.9, 2458744.610717, 15.1, 19.8, 15.8, 19.8, 18.9
2019-09-17 19:39:35.9, 2458744.610833, 15.1, 19.8, 15.8, 19.8, 18.9
2019-09-17 19:39:45.9, 2458744.610949, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:39:55.9, 2458744.611065, 15.1, 19.8, 15.8, 19.8, 18.9
2019-09-17 19:40:05.9, 2458744.611180, 15.1, 19.8, 15.8, 19.8, 19.0
2019-09-17 19:40:15.9, 2458744.611296, 15.1, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:40:25.9, 2458744.611412, 15.1, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:40:36.3, 2458744.611532, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:40:45.9, 2458744.611644, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:40:55.9, 2458744.611759, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:41:05.9, 2458744.611874, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:41:15.9, 2458744.611990, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:41:26.0, 2458744.612107, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:41:36.1, 2458744.612224, 15.2, 19.7, 15.8, 19.8, 18.9
2019-09-17 19:41:45.9, 2458744.612337, 15.2, 19.6, 15.8, 19.8, 18.9
2019-09-17 19:41:55.9, 2458744.612453, 15.2, 19.7, 15.8, 19.7, 18.8
2019-09-17 19:42:06.0, 2458744.612570, 15.2, 19.7, 15.8, 19.8, 18.8
2019-09-17 19:42:15.9, 2458744.612685, 15.1, 19.6, 15.8, 19.8, 18.8
2019-09-17 19:42:26.3, 2458744.612804, 15.1, 19.7, 15.8, 19.7, 18.8
2019-09-17 19:42:35.9, 2458744.612916, 15.1, 19.7, 15.8, 19.7, 18.8
2019-09-17 19:42:46.0, 2458744.613032, 15.1, 19.7, 15.8, 19.7, 18.8
2019-09-17 19:42:56.1, 2458744.613150, 15.1, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:43:05.9, 2458744.613263, 15.1, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:43:15.9, 2458744.613379, 15.1, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:43:25.9, 2458744.613495, 15.1, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:43:35.9, 2458744.613611, 15.1, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:43:45.9, 2458744.613727, 15.2, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:43:55.9, 2458744.613842, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:44:05.9, 2458744.613958, 15.2, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:44:16.0, 2458744.614074, 15.1, 19.6, 15.8, 19.7, 18.8
2019-09-17 19:44:26.0, 2458744.614190, 15.2, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:44:36.0, 2458744.614307, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:44:45.9, 2458744.614421, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:44:55.9, 2458744.614536, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:45:06.0, 2458744.614653, 15.2, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:45:15.9, 2458744.614768, 15.2, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:45:25.9, 2458744.614884, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:45:35.9, 2458744.615000, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:45:45.9, 2458744.615115, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:45:55.9, 2458744.615231, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:46:06.1, 2458744.615349, 15.1, 19.6, 15.8, 19.6, 18.8
2019-09-17 19:46:15.9, 2458744.615462, 15.1, 19.6, 15.7, 19.6, 18.8
2019-09-17 19:46:25.9, 2458744.615578, 15.1, 19.6, 15.7, 19.6, 18.8
2019-09-17 19:46:35.9, 2458744.615694, 15.1, 19.6, 15.7, 19.6, 18.8
2019-09-17 19:46:45.9, 2458744.615810, 15.1, 19.5, 15.7, 19.6, 18.8
2019-09-17 19:46:55.9, 2458744.615925, 15.1, 19.6, 15.7, 19.6, 18.8
2019-09-17 19:47:05.9, 2458744.616041, 15.1, 19.6, 15.7, 19.6, 18.8
2019-09-17 19:47:15.9, 2458744.616157, 15.1, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:47:25.9, 2458744.616273, 15.1, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:47:35.9, 2458744.616389, 15.1, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:47:45.9, 2458744.616504, 15.1, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:47:55.9, 2458744.616620, 15.1, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:48:05.9, 2458744.616736, 15.1, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:48:15.9, 2458744.616851, 15.0, 19.5, 15.7, 19.6, 18.7
2019-09-17 19:48:25.9, 2458744.616967, 15.0, 19.5, 15.6, 19.6, 18.7
2019-09-17 19:48:35.9, 2458744.617083, 15.0, 19.5, 15.6, 19.6, 18.7
2019-09-17 19:48:45.9, 2458744.617199, 15.0, 19.5, 15.7, 19.5, 18.7
2019-09-17 19:48:55.9, 2458744.617315, 15.0, 19.5, 15.7, 19.5, 18.7
2019-09-17 19:49:05.9, 2458744.617430, 15.0, 19.5, 15.6, 19.5, 18.7
2019-09-17 19:49:15.9, 2458744.617546, 15.0, 19.5, 15.6, 19.6, 18.7
2019-09-17 19:49:25.9, 2458744.617661, 15.0, 19.5, 15.7, 19.5, 18.7
2019-09-17 19:49:35.9, 2458744.617778, 15.0, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:49:46.1, 2458744.617895, 15.0, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:49:55.9, 2458744.618009, 15.0, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:50:05.9, 2458744.618124, 14.9, 19.5, 15.6, 19.5, 18.7
2019-09-17 19:50:15.9, 2458744.618240, 15.0, 19.5, 15.6, 19.5, 18.7
2019-09-17 19:50:25.9, 2458744.618356, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:50:35.9, 2458744.618472, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:50:45.9, 2458744.618587, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:50:55.9, 2458744.618703, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:51:06.3, 2458744.618823, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:51:15.9, 2458744.618935, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:51:25.9, 2458744.619050, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:51:36.1, 2458744.619169, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:51:46.3, 2458744.619286, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:51:56.0, 2458744.619398, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:52:05.9, 2458744.619513, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:52:15.9, 2458744.619629, 14.9, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:52:25.9, 2458744.619745, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:52:36.0, 2458744.619861, 14.9, 19.5, 15.6, 19.5, 18.6
2019-09-17 19:52:45.9, 2458744.619977, 14.8, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:52:55.9, 2458744.620092, 14.9, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:53:05.9, 2458744.620208, 14.9, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:53:15.9, 2458744.620324, 14.9, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:53:25.9, 2458744.620440, 14.8, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:53:35.9, 2458744.620555, 14.8, 19.4, 15.6, 19.5, 18.6
2019-09-17 19:53:45.9, 2458744.620671, 14.8, 19.4, 15.5, 19.5, 18.6
2019-09-17 19:53:55.9, 2458744.620786, 14.8, 19.4, 15.5, 19.5, 18.6
2019-09-17 19:54:05.9, 2458744.620902, 14.8, 19.4, 15.5, 19.4, 18.6
2019-09-17 19:54:16.2, 2458744.621022, 14.8, 19.4, 15.6, 19.4, 18.6
2019-09-17 19:54:25.9, 2458744.621134, 14.8, 19.4, 15.6, 19.4, 18.6
2019-09-17 19:54:36.0, 2458744.621250, 14.8, 19.4, 15.5, 19.4, 18.6
2019-09-17 19:54:45.9, 2458744.621366, 14.8, 19.3, 15.5, 19.4, 18.6
2019-09-17 19:54:55.9, 2458744.621481, 14.8, 19.3, 15.5, 19.4, 18.6
2019-09-17 19:55:05.9, 2458744.621597, 14.8, 19.3, 15.6, 19.4, 18.6
2019-09-17 19:55:15.9, 2458744.621712, 14.8, 19.3, 15.5, 19.4, 18.5
2019-09-17 19:55:25.9, 2458744.621828, 14.8, 19.3, 15.5, 19.4, 18.6
2019-09-17 19:55:35.9, 2458744.621944, 14.8, 19.3, 15.5, 19.4, 18.5
2019-09-17 19:55:45.9, 2458744.622060, 14.8, 19.3, 15.5, 19.4, 18.5
2019-09-17 19:55:55.9, 2458744.622175, 14.8, 19.3, 15.5, 19.4, 18.5
2019-09-17 19:56:05.9, 2458744.622291, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:56:15.9, 2458744.622407, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:56:25.9, 2458744.622523, 14.8, 19.3, 15.5, 19.4, 18.5
2019-09-17 19:56:35.9, 2458744.622638, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:56:45.9, 2458744.622754, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:56:55.9, 2458744.622870, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:57:05.9, 2458744.622986, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:57:16.0, 2458744.623102, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:57:25.9, 2458744.623217, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:57:35.9, 2458744.623333, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:57:46.0, 2458744.623449, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:57:55.9, 2458744.623564, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:58:05.9, 2458744.623680, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:58:15.9, 2458744.623796, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:58:25.9, 2458744.623912, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:58:36.0, 2458744.624028, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:58:45.9, 2458744.624143, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:58:55.9, 2458744.624259, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:59:05.9, 2458744.624375, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:59:16.3, 2458744.624495, 14.8, 19.3, 15.5, 19.3, 18.5
2019-09-17 19:59:26.4, 2458744.624611, 14.8, 19.2, 15.5, 19.3, 18.5
2019-09-17 19:59:35.9, 2458744.624722, 14.8, 19.2, 15.5, 19.3, 18.5
2019-09-17 19:59:45.9, 2458744.624837, 14.9, 19.2, 15.5, 19.3, 18.5
2019-09-17 19:59:56.3, 2458744.624958, 14.8, 19.2, 15.5, 19.3, 18.5
2019-09-17 20:00:05.9, 2458744.625069, 14.9, 19.3, 15.5, 19.3, 18.5
2019-09-17 20:00:15.9, 2458744.625185, 14.8, 19.2, 15.5, 19.2, 18.5
2019-09-17 20:00:26.1, 2458744.625303, 14.9, 19.2, 15.5, 19.3, 18.5
2019-09-17 20:00:35.9, 2458744.625416, 14.9, 19.1, 15.5, 19.3, 18.5
2019-09-17 20:00:46.0, 2458744.625533, 14.9, 19.2, 15.5, 19.3, 18.4
2019-09-17 20:00:55.9, 2458744.625648, 14.9, 19.1, 15.5, 19.3, 18.4
2019-09-17 20:01:05.9, 2458744.625763, 14.9, 19.2, 15.5, 19.2, 18.5
2019-09-17 20:01:15.9, 2458744.625879, 14.9, 19.2, 15.5, 19.2, 18.4
2019-09-17 20:01:25.9, 2458744.625995, 14.9, 19.1, 15.5, 19.2, 18.5
2019-09-17 20:01:36.4, 2458744.626116, 15.0, 19.2, 15.5, 19.2, 18.4
2019-09-17 20:01:45.9, 2458744.626226, 14.9, 19.2, 15.5, 19.2, 18.4
2019-09-17 20:01:55.9, 2458744.626342, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:02:05.9, 2458744.626458, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:02:16.2, 2458744.626577, 15.0, 19.2, 15.5, 19.2, 18.4
2019-09-17 20:02:25.9, 2458744.626690, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:02:35.9, 2458744.626805, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:02:46.1, 2458744.626923, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:02:55.9, 2458744.627036, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:03:06.0, 2458744.627153, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:03:16.4, 2458744.627274, 15.0, 19.1, 15.5, 19.2, 18.4
2019-09-17 20:03:25.9, 2458744.627384, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:03:35.9, 2458744.627499, 15.0, 19.2, 15.5, 19.2, 18.3
2019-09-17 20:03:46.3, 2458744.627620, 15.0, 19.1, 15.5, 19.1, 18.4
2019-09-17 20:03:56.0, 2458744.627732, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:04:05.9, 2458744.627847, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:04:15.9, 2458744.627963, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:04:26.3, 2458744.628083, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:04:35.9, 2458744.628194, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:04:46.0, 2458744.628310, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:04:55.9, 2458744.628426, 14.9, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:05:05.9, 2458744.628541, 14.9, 19.1, 15.4, 19.1, 18.3
2019-09-17 20:05:15.9, 2458744.628657, 14.9, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:05:26.0, 2458744.628773, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:05:36.0, 2458744.628890, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:05:45.9, 2458744.629004, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:05:55.9, 2458744.629120, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:06:05.9, 2458744.629236, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:06:16.0, 2458744.629352, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:06:26.0, 2458744.629468, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:06:35.9, 2458744.629583, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:06:45.9, 2458744.629698, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:06:56.4, 2458744.629820, 15.0, 19.0, 15.5, 19.1, 18.3
2019-09-17 20:07:06.0, 2458744.629931, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:07:15.9, 2458744.630046, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:07:25.9, 2458744.630162, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:07:35.9, 2458744.630278, 15.0, 19.1, 15.5, 19.0, 18.3
2019-09-17 20:07:45.9, 2458744.630393, 15.0, 19.0, 15.5, 19.1, 18.3
2019-09-17 20:07:56.2, 2458744.630512, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:08:05.9, 2458744.630625, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:08:15.9, 2458744.630740, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:08:25.9, 2458744.630856, 15.0, 19.1, 15.5, 19.1, 18.3
2019-09-17 20:08:35.9, 2458744.630972, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:08:45.9, 2458744.631087, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:08:55.9, 2458744.631203, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:09:05.9, 2458744.631319, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:09:15.9, 2458744.631435, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:09:26.0, 2458744.631551, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:09:35.9, 2458744.631666, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:09:45.9, 2458744.631782, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:09:56.0, 2458744.631898, 15.0, 19.0, 15.5, 19.0, 18.3
2019-09-17 20:10:05.9, 2458744.632014, 15.0, 19.0, 15.4, 19.0, 18.2
2019-09-17 20:10:15.9, 2458744.632129, 15.0, 19.0, 15.4, 19.0, 18.2
2019-09-17 20:10:26.3, 2458744.632250, 15.0, 19.0, 15.4, 19.0, 18.2
2019-09-17 20:11:26.4, 2458744.632945, 14.8, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:11:33.5, 2458744.633027, 14.9, 19.0, 15.4, 19.0, 18.2
2019-09-17 20:12:02.6, 2458744.633364, 14.8, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:12:18.0, 2458744.633542, 14.8, 19.0, 15.3, 18.9, 18.1
2019-09-17 20:12:19.6, 2458744.633560, 14.8, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:12:25.9, 2458744.633634, 14.8, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:12:35.9, 2458744.633750, 14.8, 19.0, 15.3, 19.0, 18.2
2019-09-17 20:12:46.0, 2458744.633866, 14.8, 19.0, 15.3, 19.0, 18.2
2019-09-17 20:12:55.9, 2458744.633981, 14.8, 19.0, 15.3, 18.9, 18.2
2019-09-17 20:13:06.0, 2458744.634097, 14.8, 19.0, 15.3, 19.0, 18.2
2019-09-17 20:13:16.0, 2458744.634214, 14.8, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:13:25.9, 2458744.634329, 14.8, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:13:36.0, 2458744.634445, 14.7, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:13:46.3, 2458744.634564, 14.7, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:13:56.0, 2458744.634676, 14.7, 19.0, 15.3, 19.0, 18.1
2019-09-17 20:14:05.9, 2458744.634792, 14.7, 18.9, 15.3, 18.9, 18.1
2019-09-17 20:14:16.0, 2458744.634908, 14.7, 18.9, 15.3, 18.9, 18.1
2019-09-17 20:14:26.0, 2458744.635023, 14.7, 18.9, 15.3, 18.9, 18.1
2019-09-17 20:14:35.9, 2458744.635139, 14.7, 18.9, 15.3, 18.9, 18.1
2019-09-17 20:14:46.0, 2458744.635255, 14.7, 18.9, 15.3, 18.9, 18.1
